pp,video,dial,t_begin_s,t_mid_s,t_end_s,duration_s
75,7,6,82.1888,82.3262,82.4635,0.2747
75,7,2,82.5214,82.6679,82.8145,0.2931
75,7,5,82.8614,83.0228,83.1843,0.3229
75,7,1,83.2401,83.3967,83.5532,0.3131
75,7,1,83.6098,83.7518,83.8938,0.284
75,7,6,83.9407,84.0866,84.2325,0.2918
75,7,6,84.278,84.4339,84.5897,0.3117
75,7,1,84.6509,84.7833,84.9157,0.2648
75,7,2,84.9655,85.1303,85.2951,0.3296
75,7,3,85.349,85.4973,85.6456,0.2966
75,7,6,85.6987,85.8374,85.9761,0.2773
75,7,6,86.0324,86.1714,86.3103,0.2779
75,7,1,86.371,86.5164,86.6619,0.2908
75,7,2,86.714,86.8728,87.0317,0.3178
75,7,3,87.0879,87.2334,87.3789,0.2909
75,7,3,87.4364,87.5729,87.7094,0.273
75,7,6,87.7674,87.9069,88.0464,0.279
75,7,3,88.1045,88.2418,88.3792,0.2747
75,7,3,88.4237,88.5841,88.7446,0.3209
75,7,1,88.8024,88.9461,89.0897,0.2874
75,7,1,89.1435,89.2803,89.4172,0.2737
75,7,3,89.4741,89.612,89.75,0.2759
75,7,6,89.8071,89.9349,90.0626,0.2555
76,7,2,2.052,2.1975,2.3429,0.2909
76,7,4,2.3932,2.5442,2.6952,0.3021
76,7,1,2.7547,2.8933,3.0318,0.277
76,7,4,3.0825,3.2361,3.3898,0.3074
76,7,5,3.4492,3.5957,3.7422,0.2929
76,7,5,3.7991,3.9427,4.0863,0.2872
76,7,3,4.1424,4.288,4.4335,0.2911
76,7,2,4.4835,4.6306,4.7777,0.2942
76,7,1,4.8282,4.984,5.1398,0.3116
76,7,1,5.1888,5.3594,5.5301,0.3413
76,7,3,5.5901,5.7318,5.8734,0.2833
76,7,4,5.93,6.0577,6.1855,0.2554
76,7,5,6.2262,6.3856,6.545,0.3188
76,7,6,6.6017,6.7427,6.8837,0.2821
76,7,2,6.9413,7.0827,7.2242,0.283
76,7,1,7.2766,7.4303,7.5841,0.3075
76,7,2,7.6398,7.7804,7.9211,0.2813
76,7,3,7.972,8.1113,8.2506,0.2786
76,7,6,8.3077,8.4477,8.5877,0.28
76,7,5,8.6442,8.7879,8.9317,0.2875
76,7,4,8.9946,9.1415,9.2883,0.2938
76,7,4,9.3472,9.4893,9.6314,0.2842
76,7,5,9.6926,9.8412,9.9898,0.2972
76,7,4,10.0408,10.1974,10.3539,0.3132
76,7,2,10.4101,10.5603,10.7105,0.3003
76,7,3,10.766,10.9143,11.0627,0.2967
76,7,3,11.1197,11.2571,11.3946,0.2749
76,7,2,11.4522,11.5956,11.7389,0.2866
76,7,5,11.7875,11.9482,12.109,0.3216
76,7,6,12.1653,12.3142,12.4631,0.2978
76,7,1,12.5224,12.6599,12.7975,0.2751
76,7,2,12.8474,13.0137,13.1799,0.3325
76,7,1,13.2366,13.3759,13.5152,0.2785
76,7,6,13.5693,13.7115,13.8537,0.2844
76,7,6,13.9058,14.047,14.1882,0.2824
76,7,5,14.2534,14.3939,14.5345,0.2811
76,7,3,14.5925,14.7419,14.8913,0.2988
76,7,2,14.9477,15.0947,15.2416,0.2939
76,7,3,15.2935,15.4505,15.6076,0.3141
76,7,1,15.6655,15.8013,15.9372,0.2717
76,7,1,15.9852,16.1349,16.2845,0.2994
76,7,6,16.3379,16.4836,16.6293,0.2914
76,7,1,16.6856,16.827,16.9683,0.2827
76,7,4,17.0207,17.1756,17.3305,0.3098
76,7,1,17.3885,17.53,17.6715,0.283
76,7,4,17.7253,17.8624,17.9996,0.2743
76,7,5,18.0558,18.2014,18.3469,0.2911
76,7,1,18.4039,18.5574,18.7108,0.3069
76,7,1,18.7574,18.9271,19.0969,0.3395
76,7,6,19.1509,19.291,19.4312,0.2804
76,7,5,19.4813,19.6225,19.7637,0.2824
76,7,4,19.8219,19.9625,20.103,0.2811
76,7,6,20.1625,20.3093,20.4561,0.2936
76,7,6,20.5131,20.6506,20.7881,0.275
76,7,3,20.8421,20.9802,21.1183,0.2762
76,7,3,21.1727,21.3154,21.4582,0.2855
76,7,2,21.5158,21.6567,21.7977,0.2819
76,7,5,21.8525,21.9997,22.1469,0.2944
76,7,1,22.2,22.3444,22.4888,0.2889
76,7,2,22.5432,22.6922,22.8412,0.2981
76,7,3,22.8933,23.0408,23.1882,0.2948
76,7,3,23.2421,23.3809,23.5196,0.2775
76,7,6,23.5778,23.7191,23.8604,0.2826
76,7,4,23.9181,24.0569,24.1957,0.2776
76,7,6,24.2478,24.3941,24.5404,0.2926
76,7,6,24.5902,24.7453,24.9005,0.3102
76,7,2,24.9632,25.0996,25.2359,0.2728
76,7,6,25.2878,25.4316,25.5754,0.2876
76,7,1,25.6319,25.7744,25.9169,0.285
76,7,2,25.9615,26.1454,26.3293,0.3678
76,7,6,26.3855,26.5304,26.6753,0.2898
76,7,2,26.7264,26.8687,27.011,0.2846
76,7,1,27.0589,27.2142,27.3694,0.3104
76,7,1,27.4166,27.5912,27.7658,0.3492
76,7,2,27.8253,27.9682,28.1111,0.2858
76,7,3,28.1672,28.3042,28.4412,0.274
76,7,3,28.498,28.6375,28.777,0.2791
76,7,6,28.8351,28.9753,29.1156,0.2806
76,7,3,29.1738,29.3142,29.4547,0.2809
76,7,3,29.5008,29.6538,29.8067,0.3059
76,7,6,29.864,30.0096,30.1552,0.2912
76,7,6,30.2063,30.3498,30.4934,0.2871
76,7,6,30.5537,30.6929,30.832,0.2783
76,7,5,30.8959,31.0349,31.1739,0.278
76,7,1,31.2311,31.3772,31.5233,0.2921
76,7,6,31.5775,31.7246,31.8718,0.2943
76,7,2,31.9256,32.068,32.2105,0.2849
76,7,5,32.2626,32.4083,32.554,0.2913
76,7,5,32.6086,32.7528,32.8971,0.2886
76,7,1,32.9548,33.1004,33.246,0.2912
76,7,1,33.2992,33.4488,33.5984,0.2991
76,7,1,33.6533,33.7954,33.9375,0.2842
76,7,4,33.9953,34.1355,34.2757,0.2803
76,7,4,34.3329,34.4895,34.6461,0.3132
76,7,5,34.7029,34.8685,35.0341,0.3312
76,7,3,35.0935,35.2441,35.3948,0.3013
76,7,1,35.4464,35.5937,35.741,0.2946
76,7,1,35.7898,35.943,36.0962,0.3064
76,7,6,36.1499,36.294,36.4381,0.2882
76,7,6,36.4935,36.6313,36.7691,0.2756
76,7,4,36.8312,36.9682,37.1052,0.274
76,7,1,37.1514,37.3133,37.4753,0.3239
76,7,4,37.5317,37.6778,37.8239,0.2922
76,7,6,37.8797,38.0223,38.165,0.2853
76,7,2,38.2237,38.3624,38.5011,0.2774
76,7,6,38.5531,38.7026,38.8521,0.2991
76,7,6,38.9026,39.0446,39.1865,0.2839
76,7,3,39.2502,39.4022,39.5542,0.304
76,7,2,39.6029,39.7633,39.9238,0.321
76,7,6,39.9801,40.1278,40.2754,0.2953
76,7,6,40.3221,40.4714,40.6208,0.2988
76,7,5,40.6811,40.8144,40.9477,0.2666
76,7,2,41.0059,41.1462,41.2866,0.2807
76,7,2,41.3392,41.485,41.6308,0.2916
76,7,6,41.6868,41.8325,41.9781,0.2914
76,7,2,42.0359,42.1775,42.3192,0.2833
76,7,5,42.3677,42.5312,42.6947,0.327
76,7,6,42.746,42.9034,43.0609,0.3148
76,7,6,43.1129,43.2651,43.4173,0.3045
76,7,3,43.4813,43.6224,43.7634,0.2821
76,7,2,43.8123,43.9748,44.1373,0.325
76,7,3,44.1849,44.3513,44.5178,0.3329
76,7,3,44.5694,44.7185,44.8675,0.2981
76,7,6,44.9256,45.0715,45.2174,0.2918
76,7,6,45.273,45.4139,45.5548,0.2818
76,7,3,45.6189,45.7577,45.8964,0.2775
76,7,3,45.9494,46.1034,46.2573,0.3079
76,7,6,46.3151,46.4598,46.6045,0.2894
76,7,6,46.6617,46.8048,46.948,0.2863
76,7,3,47.0091,47.1439,47.2787,0.2696
76,7,6,47.3301,47.4831,47.6362,0.3062
76,7,2,47.6954,47.8346,47.9739,0.2785
76,7,1,48.0257,48.1858,48.3458,0.3201
76,7,1,48.3947,48.5576,48.7204,0.3257
76,7,4,48.7804,48.934,49.0876,0.3072
76,7,1,49.1456,49.303,49.4604,0.3148
76,7,5,49.5184,49.6605,49.8026,0.2842
76,7,6,49.8495,49.9998,50.1501,0.3006
76,7,4,50.2086,50.354,50.4993,0.2907
76,7,1,50.5543,50.7037,50.8532,0.2989
76,7,2,50.9067,51.0489,51.191,0.2842
76,7,4,51.2444,51.3816,51.5188,0.2743
76,7,1,51.5722,51.7122,51.8521,0.2799
76,7,4,51.9051,52.0453,52.1854,0.2802
76,7,4,52.2413,52.379,52.5167,0.2754
76,7,5,52.5776,52.7227,52.8677,0.29
76,7,2,52.9237,53.0693,53.2149,0.2912
76,7,3,53.2695,53.4144,53.5592,0.2897
76,7,6,53.6175,53.7613,53.9051,0.2877
76,7,4,53.9624,54.1009,54.2393,0.2769
76,7,4,54.295,54.4439,54.5928,0.2978
76,7,5,54.6502,54.806,54.9618,0.3116
76,7,1,55.0198,55.165,55.3101,0.2903
76,7,3,55.3623,55.5144,55.6665,0.3042
76,7,3,55.7148,55.8525,55.9902,0.2754
76,7,6,56.0488,56.1867,56.3245,0.2756
76,7,3,56.3826,56.5241,56.6656,0.283
76,7,2,56.7183,56.8625,57.0067,0.2884
76,7,1,57.0612,57.2096,57.3579,0.2967
76,7,1,57.4116,57.5676,57.7236,0.312
76,7,4,57.7749,57.9338,58.0927,0.3178
76,7,1,58.1504,58.3109,58.4713,0.321
76,7,6,58.5253,58.6698,58.8144,0.2891
76,7,6,58.8729,59.0116,59.1503,0.2774
76,7,5,59.212,59.359,59.5061,0.2942
76,7,3,59.5646,59.7115,59.8584,0.2938
76,7,5,59.9091,60.0571,60.2051,0.296
76,7,6,60.2595,60.404,60.5484,0.2889
76,7,6,60.608,60.7472,60.8864,0.2785
76,7,1,60.9512,61.0898,61.2284,0.2772
76,7,4,61.2813,61.4384,61.5956,0.3143
76,7,5,61.6556,61.7984,61.9411,0.2855
76,7,1,61.9991,62.1453,62.2915,0.2924
76,7,1,62.3423,62.5149,62.6876,0.3453
76,7,2,62.7452,62.8914,63.0377,0.2926
76,7,5,63.0977,63.2323,63.3669,0.2692
76,7,5,63.4165,63.5595,63.7026,0.286
76,7,2,63.7593,63.9077,64.0561,0.2968
76,7,1,64.1159,64.2584,64.401,0.2851
76,7,3,64.4539,64.6192,64.7845,0.3307
76,7,5,64.8399,64.9728,65.1056,0.2657
76,7,6,65.1541,65.3056,65.4572,0.3031
76,7,3,65.5156,65.6565,65.7974,0.2818
76,7,2,65.8495,65.9927,66.1359,0.2864
76,7,6,66.1903,66.3332,66.476,0.2858
76,7,1,66.5296,66.6698,66.8099,0.2804
76,7,1,66.8535,67.0445,67.2355,0.382
76,7,6,67.2927,67.4337,67.5747,0.2821
76,7,6,67.6245,67.7727,67.921,0.2965
76,7,1,67.9785,68.1132,68.2479,0.2694
76,7,1,68.2856,68.4936,68.7015,0.4159
76,7,6,68.757,68.8982,69.0395,0.2824
76,7,6,69.091,69.2319,69.3728,0.2818
76,7,3,69.4332,69.5798,69.7265,0.2933
76,7,3,69.773,69.9305,70.0881,0.315
76,7,2,70.1464,70.2901,70.4338,0.2874
76,7,1,70.4826,70.6447,70.8068,0.3242
76,7,4,70.8581,71.0227,71.1873,0.3292
76,7,5,71.2427,71.392,71.5414,0.2987
76,7,6,71.5892,71.754,71.9188,0.3296
76,7,3,71.9721,72.1173,72.2625,0.2903
76,7,3,72.3177,72.4603,72.6028,0.285
76,7,1,72.6604,72.8007,72.9409,0.2806
76,7,3,72.9893,73.1319,73.2746,0.2853
76,7,3,73.3236,73.4538,73.5839,0.2602
76,7,4,73.6406,73.7823,73.9241,0.2835
76,7,1,73.9724,74.121,74.2696,0.2972
76,7,5,74.3217,74.4726,74.6235,0.3018
76,7,5,74.672,74.8243,74.9767,0.3047
76,7,1,75.0297,75.1828,75.3359,0.3062
76,7,2,75.3893,75.5364,75.6836,0.2942
76,7,1,75.7367,75.8821,76.0276,0.2909
76,7,6,76.0763,76.2385,76.4008,0.3246
76,7,6,76.4611,76.6076,76.7541,0.293
76,7,3,76.8164,76.9666,77.1169,0.3004
76,7,1,77.1687,77.3291,77.4894,0.3207
76,7,3,77.5426,77.6927,77.8427,0.3001
76,7,5,77.8991,78.0258,78.1524,0.2532
76,7,4,78.2064,78.3525,78.4986,0.2921
76,7,4,78.5548,78.716,78.8772,0.3224
76,7,4,78.9347,79.0939,79.253,0.3182
76,7,1,79.3114,79.4687,79.626,0.3146
76,7,1,79.6751,79.8387,80.0023,0.3273
76,7,2,80.0549,80.2119,80.3689,0.314
76,7,1,80.4248,80.5626,80.7003,0.2755
76,7,5,80.7573,80.902,81.0467,0.2893
76,7,4,81.097,81.2407,81.3844,0.2873
76,7,5,81.4412,81.5897,81.7383,0.2971
76,7,6,81.7882,81.9472,82.1063,0.3181
76,7,5,82.1634,82.3072,82.451,0.2876
76,7,4,82.506,82.6572,82.8083,0.3023
76,7,1,82.8656,83.0276,83.1896,0.3239
76,7,1,83.2365,83.4032,83.57,0.3335
76,7,6,83.6205,83.7623,83.9041,0.2835
76,7,6,83.9484,84.1067,84.265,0.3166
76,7,6,84.3157,84.462,84.6084,0.2927
76,7,3,84.6683,84.8008,84.9333,0.265
76,7,3,84.9852,85.1322,85.2791,0.2938
76,7,6,85.3382,85.4781,85.6179,0.2797
76,7,5,85.672,85.8122,85.9524,0.2804
76,7,3,86.0111,86.1525,86.2938,0.2827
76,7,3,86.3414,86.4928,86.6442,0.3028
76,7,6,86.7023,86.8422,86.982,0.2797
76,7,5,87.0399,87.1807,87.3215,0.2816
76,7,5,87.3846,87.5296,87.6746,0.29
76,7,2,87.7328,87.8758,88.0189,0.2862
76,7,1,88.073,88.2233,88.3736,0.3006
76,7,5,88.4236,88.5755,88.7274,0.3037
76,7,6,88.7821,88.9205,89.0589,0.2768
76,7,3,89.1143,89.2569,89.3995,0.2852
76,7,2,89.4523,89.6019,89.7514,0.2991
76,7,4,89.8029,89.9556,90.1082,0.3053
77,7,3,2.052,2.1975,2.3429,0.2909
77,7,3,2.3905,2.5353,2.6802,0.2896
77,7,5,2.7371,2.882,3.0269,0.2898
77,7,2,3.0818,3.2249,3.368,0.2862
77,7,2,3.4183,3.5711,3.7239,0.3056
77,7,2,3.7816,3.9282,4.0748,0.2932
77,7,2,4.132,4.2754,4.4189,0.2869
77,7,1,4.4737,4.6191,4.7645,0.2908
77,7,1,4.8128,4.9756,5.1384,0.3256
77,7,2,5.1927,5.3377,5.4826,0.2899
77,7,6,5.538,5.6782,5.8184,0.2803
77,7,4,5.8762,6.0145,6.1528,0.2765
77,7,3,6.209,6.3571,6.5052,0.2962
77,7,5,6.5642,6.7021,6.84,0.2758
77,7,6,6.8952,7.0401,7.185,0.2899
77,7,3,7.2435,7.3855,7.5275,0.284
77,7,5,7.5827,7.7306,7.8785,0.2958
77,7,2,7.9325,8.0819,8.2312,0.2987
77,7,1,8.2869,8.4305,8.5741,0.2872
77,7,2,8.6315,8.7695,8.9075,0.2761
77,7,3,8.9601,9.0982,9.2362,0.2761
77,7,6,9.2933,9.4335,9.5736,0.2803
77,7,6,9.6298,9.7738,9.9178,0.288
77,7,1,9.9806,10.1146,10.2487,0.2681
77,7,4,10.3024,10.4498,10.5972,0.2947
77,7,6,10.6514,10.7936,10.9359,0.2845
77,7,6,10.9943,11.1303,11.2663,0.272
77,7,4,11.3301,11.4734,11.6168,0.2867
77,7,1,11.6714,11.8247,11.9779,0.3065
77,7,1,12.0248,12.1937,12.3627,0.3379
77,7,2,12.4152,12.5723,12.7294,0.3142
77,7,5,12.7852,12.9296,13.0741,0.2889
77,7,4,13.1301,13.273,13.4159,0.2858
77,7,4,13.4717,13.6196,13.7676,0.2959
77,7,6,13.825,13.9766,14.1282,0.3031
77,7,1,14.1898,14.3272,14.4646,0.2748
77,7,5,14.5123,14.692,14.8718,0.3595
77,7,6,14.9289,15.084,15.2391,0.3102
77,7,4,15.3023,15.4411,15.58,0.2777
77,7,3,15.6378,15.7857,15.9337,0.2959
77,7,3,15.9848,16.1262,16.2676,0.2829
77,7,6,16.325,16.465,16.605,0.28
77,7,3,16.6602,16.8002,16.9401,0.2798
77,7,3,16.9866,17.1417,17.2968,0.3103
77,7,6,17.3546,17.4952,17.6359,0.2813
77,7,4,17.6913,17.8328,17.9742,0.2829
77,7,1,18.0329,18.1808,18.3288,0.2959
77,7,1,18.3719,18.5471,18.7224,0.3505
77,7,6,18.7747,18.9269,19.0792,0.3046
77,7,3,19.1299,19.2775,19.4251,0.2951
77,7,3,19.4784,19.6244,19.7703,0.2919
77,7,5,19.8269,19.9692,20.1115,0.2845
77,7,4,20.1645,20.3123,20.4602,0.2957
77,7,4,20.5201,20.6682,20.8164,0.2964
77,7,6,20.8727,21.0272,21.1818,0.3091
77,7,6,21.2444,21.3802,21.516,0.2716
77,7,3,21.58,21.7168,21.8535,0.2736
77,7,4,21.9046,22.0532,22.2018,0.2972
77,7,6,22.255,22.3983,22.5416,0.2866
77,7,3,22.598,22.7375,22.8771,0.2791
77,7,3,22.9241,23.0777,23.2312,0.3072
77,7,6,23.2902,23.4308,23.5714,0.2812
77,7,6,23.6292,23.7674,23.9057,0.2765
77,7,3,23.9688,24.1062,24.2437,0.2749
77,7,6,24.2952,24.4428,24.5904,0.2953
77,7,6,24.6373,24.7824,24.9275,0.2901
77,7,3,24.9899,25.1268,25.2636,0.2737
77,7,3,25.3114,25.4618,25.6122,0.3008
77,7,2,25.6701,25.8166,25.963,0.293
77,7,1,26.0117,26.1725,26.3332,0.3214
77,7,6,26.3878,26.5333,26.6787,0.2909
77,7,6,26.7319,26.8778,27.0237,0.2918
77,7,4,27.0836,27.2232,27.3628,0.2791
77,7,1,27.4189,27.5729,27.7268,0.3079
77,7,3,27.7791,27.9267,28.0744,0.2953
77,7,3,28.1327,28.2604,28.3881,0.2554
77,7,4,28.4454,28.5885,28.7317,0.2863
77,7,6,28.7825,28.9291,29.0758,0.2932
77,7,3,29.1351,29.2724,29.4098,0.2748
77,7,3,29.4555,29.609,29.7624,0.3069
77,7,6,29.8197,29.9655,30.1112,0.2914
77,7,3,30.1633,30.3056,30.4479,0.2846
77,7,6,30.5036,30.6531,30.8026,0.299
77,7,5,30.8571,31.0038,31.1504,0.2933
77,7,5,31.2081,31.3506,31.4932,0.2851
77,7,6,31.5505,31.6958,31.841,0.2905
77,7,6,31.8976,32.0404,32.1833,0.2857
77,7,6,32.2472,32.3846,32.5219,0.2746
77,7,5,32.5862,32.729,32.8718,0.2856
77,7,6,32.9319,33.0768,33.2216,0.2897
77,7,4,33.2786,33.4235,33.5685,0.2898
77,7,3,33.6285,33.7674,33.9064,0.2779
77,7,3,33.9537,34.0965,34.2393,0.2857
77,7,5,34.2973,34.442,34.5867,0.2894
77,7,1,34.6424,34.8002,34.958,0.3155
77,7,6,35.0069,35.1678,35.3287,0.3218
77,7,3,35.3895,35.5283,35.6672,0.2777
77,7,2,35.7145,35.8695,36.0245,0.31
77,7,3,36.0807,36.23,36.3793,0.2986
77,7,5,36.4358,36.5714,36.7069,0.2711
77,7,6,36.7564,36.9086,37.0607,0.3043
77,7,4,37.1159,37.2633,37.4108,0.295
77,7,5,37.4619,37.6246,37.7873,0.3253
77,7,6,37.8398,37.9866,38.1333,0.2935
77,7,2,38.1931,38.333,38.4728,0.2797
77,7,6,38.5253,38.6745,38.8236,0.2983
77,7,5,38.8737,39.0161,39.1586,0.2848
77,7,3,39.2203,39.3653,39.5104,0.29
77,7,6,39.5571,39.7116,39.8662,0.3091
77,7,5,39.9227,40.0653,40.208,0.2853
77,7,6,40.2628,40.406,40.5491,0.2863
77,7,6,40.6014,40.7482,40.8949,0.2935
77,7,1,40.9576,41.0951,41.2325,0.2749
77,7,2,41.2847,41.4402,41.5957,0.311
77,7,6,41.6495,41.7895,41.9295,0.2801
77,7,5,41.9871,42.1283,42.2695,0.2823
77,7,4,42.3306,42.4757,42.6208,0.2902
77,7,6,42.6807,42.8229,42.9651,0.2845
77,7,6,43.0189,43.1727,43.3265,0.3075
77,7,3,43.3888,43.5281,43.6675,0.2787
77,7,6,43.7172,43.879,44.0409,0.3237
77,7,3,44.1004,44.2409,44.3815,0.2811
77,7,2,44.4258,44.5905,44.7552,0.3294
77,7,6,44.8044,44.9661,45.1278,0.3235
77,7,6,45.1814,45.3225,45.4636,0.2822
77,7,3,45.5277,45.6665,45.8053,0.2776
77,7,3,45.8583,46.0114,46.1645,0.3062
77,7,6,46.2223,46.3669,46.5115,0.2892
77,7,3,46.5689,46.7117,46.8545,0.2856
77,7,3,46.9103,47.0583,47.2062,0.296
77,7,6,47.2632,47.408,47.5528,0.2897
77,7,1,47.6121,47.7525,47.8929,0.2808
77,7,1,47.9411,48.1124,48.2836,0.3424
77,7,4,48.3414,48.4986,48.6557,0.3142
77,7,1,48.7132,48.8706,49.0279,0.3146
77,7,1,49.0819,49.2355,49.3891,0.3072
77,7,4,49.4466,49.5985,49.7504,0.3038
77,7,4,49.8021,49.9583,50.1145,0.3124
77,7,6,50.176,50.3253,50.4746,0.2986
77,7,2,50.5343,50.6734,50.8125,0.2782
77,7,1,50.8637,51.0161,51.1685,0.3048
77,7,4,51.2248,51.3675,51.5102,0.2855
77,7,1,51.566,51.7063,51.8466,0.2805
77,7,3,51.8999,52.0396,52.1792,0.2793
77,7,3,52.2356,52.3646,52.4936,0.258
77,7,5,52.5506,52.6949,52.8393,0.2887
77,7,4,52.8933,53.0402,53.1871,0.2938
77,7,4,53.2464,53.3862,53.5259,0.2795
77,7,1,53.5837,53.7443,53.9048,0.3211
77,7,6,53.9554,54.1096,54.2638,0.3084
77,7,5,54.3234,54.459,54.5946,0.2712
77,7,2,54.6538,54.801,54.9482,0.2945
77,7,3,55.0006,55.1537,55.3068,0.3062
77,7,6,55.3587,55.4971,55.6355,0.2767
77,7,6,55.6943,55.8325,55.9707,0.2764
77,7,3,56.0342,56.1769,56.3197,0.2856
77,7,2,56.3702,56.5172,56.6643,0.2941
77,7,1,56.7178,56.8648,57.0117,0.2939
77,7,6,57.0657,57.2117,57.3578,0.2921
77,7,5,57.4155,57.5602,57.705,0.2895
77,7,3,57.7663,57.9142,58.0621,0.2958
77,7,6,58.1166,58.2532,58.3898,0.2732
77,7,5,58.446,58.5894,58.7328,0.2868
77,7,6,58.7937,58.9408,59.0879,0.2942
77,7,3,59.1454,59.2895,59.4337,0.2883
77,7,2,59.478,59.6391,59.8002,0.3222
77,7,1,59.8526,60.0062,60.1599,0.3073
77,7,1,60.215,60.3628,60.5107,0.2957
77,7,6,60.5654,60.7057,60.846,0.2807
77,7,5,60.9017,61.0421,61.1825,0.2807
77,7,4,61.2417,61.3798,61.5179,0.2762
77,7,2,61.5777,61.7176,61.8575,0.2798
77,7,5,61.9143,62.0578,62.2013,0.2871
77,7,6,62.2574,62.4027,62.548,0.2907
77,7,5,62.6091,62.7475,62.886,0.2768
77,7,5,62.9448,63.0955,63.2462,0.3013
77,7,6,63.3022,63.4471,63.592,0.2898
77,7,5,63.6534,63.7897,63.926,0.2726
77,7,1,63.9858,64.1373,64.2889,0.3031
77,7,4,64.3418,64.5121,64.6824,0.3406
77,7,6,64.7379,64.8856,65.0333,0.2955
77,7,6,65.0834,65.2406,65.3979,0.3145
77,7,6,65.4637,65.5991,65.7345,0.2708
77,7,5,65.7971,65.9316,66.066,0.2688
77,7,5,66.1197,66.2585,66.3973,0.2776
77,7,2,66.4527,66.5992,66.7458,0.2931
77,7,2,66.7998,66.9492,67.0986,0.2988
77,7,1,67.1537,67.3096,67.4656,0.3118
77,7,1,67.5213,67.6646,67.8079,0.2866
77,7,2,67.8588,67.9992,68.1396,0.2807
77,7,1,68.1913,68.3516,68.5119,0.3206
77,7,5,68.5604,68.7369,68.9134,0.353
77,7,6,68.9646,69.1155,69.2664,0.3018
77,7,3,69.321,69.4677,69.6144,0.2934
77,7,3,69.6605,69.8188,69.9771,0.3166
77,7,2,70.035,70.1778,70.3205,0.2854
77,7,1,70.3693,70.5308,70.6923,0.323
77,7,1,70.7415,70.9173,71.0931,0.3516
77,7,5,71.1462,71.286,71.4259,0.2797
77,7,6,71.4707,71.6307,71.7906,0.3199
77,7,6,71.84,71.9918,72.1436,0.3036
77,7,2,72.2059,72.3417,72.4774,0.2715
77,7,6,72.5311,72.6736,72.8161,0.285
77,7,4,72.8708,73.0092,73.1475,0.2767
77,7,1,73.2046,73.351,73.4974,0.2927
77,7,3,73.5486,73.7027,73.8568,0.3082
77,7,3,73.9052,74.0428,74.1805,0.2753
77,7,2,74.2381,74.3803,74.5225,0.2844
77,7,6,74.5788,74.728,74.8772,0.2984
77,7,6,74.9216,75.0749,75.2282,0.3066
77,7,5,75.2944,75.4367,75.579,0.2846
77,7,2,75.6369,75.7788,75.9206,0.2838
77,7,6,75.9679,76.1299,76.2919,0.324
77,7,3,76.3493,76.4963,76.6433,0.294
77,7,1,76.6942,76.8643,77.0345,0.3403
77,7,6,77.0852,77.2444,77.4036,0.3184
77,7,6,77.4557,77.6102,77.7648,0.3091
77,7,1,77.8304,77.9685,78.1066,0.2762
77,7,1,78.162,78.3206,78.4792,0.3172
77,7,2,78.5384,78.6865,78.8347,0.2964
77,7,3,78.8947,79.0362,79.1777,0.2829
77,7,5,79.2352,79.371,79.5068,0.2716
77,7,4,79.5591,79.7098,79.8605,0.3014
77,7,6,79.9163,80.0744,80.2326,0.3163
77,7,6,80.2905,80.4346,80.5787,0.2883
77,7,4,80.6442,80.7827,80.9211,0.2769
77,7,3,80.9764,81.124,81.2716,0.2952
77,7,2,81.3209,81.4608,81.6007,0.2799
77,7,6,81.6526,81.8045,81.9564,0.3038
77,7,6,82.0059,82.1502,82.2946,0.2886
77,7,1,82.3539,82.4956,82.6373,0.2833
77,7,1,82.6792,82.8686,83.0581,0.379
77,7,2,83.1098,83.2712,83.4326,0.3228
77,7,1,83.4864,83.6316,83.7768,0.2903
77,7,1,83.8283,83.9774,84.1264,0.298
77,7,6,84.173,84.3187,84.4645,0.2915
77,7,6,84.5148,84.6612,84.8077,0.2928
77,7,2,84.8693,85.002,85.1347,0.2654
77,7,1,85.1864,85.3335,85.4806,0.2943
77,7,4,85.5339,85.678,85.822,0.2881
77,7,2,85.8804,86.0186,86.1568,0.2764
77,7,3,86.2077,86.3657,86.5237,0.316
77,7,3,86.578,86.7159,86.8537,0.2757
77,7,6,86.9115,87.0524,87.1934,0.2819
77,7,4,87.2509,87.3921,87.5334,0.2825
77,7,1,87.5904,87.7347,87.879,0.2887
77,7,1,87.9306,88.0799,88.2293,0.2987
77,7,5,88.2848,88.4301,88.5753,0.2905
77,7,6,88.6305,88.7694,88.9084,0.2779
77,7,3,88.9638,89.1068,89.2498,0.286
77,7,3,89.3026,89.4521,89.6017,0.2991
77,7,4,89.6595,89.8026,89.9457,0.2862
77,7,1,90.0016,90.1526,90.3037,0.302
78,7,3,2.052,2.1975,2.3429,0.2909
78,7,3,2.3905,2.5353,2.6802,0.2896
78,7,3,2.7371,2.882,3.0269,0.2898
78,7,6,3.085,3.2293,3.3735,0.2885
78,7,3,3.4303,3.5751,3.7199,0.2896
78,7,5,3.773,3.9317,4.0904,0.3173
78,7,6,4.1456,4.2914,4.4372,0.2916
78,7,3,4.4946,4.6384,4.7822,0.2876
78,7,1,4.8294,4.9852,5.141,0.3116
78,7,2,5.187,5.3529,5.5188,0.3317
78,7,2,5.5758,5.7173,5.8589,0.2831
78,7,1,5.9134,6.0591,6.2049,0.2915
78,7,4,6.2619,6.4059,6.5499,0.2881
78,7,2,6.608,6.7516,6.8952,0.2872
78,7,1,6.9524,7.095,7.2377,0.2853
78,7,2,7.2949,7.4352,7.5756,0.2807
